Invoice|Customer ID|InvoiceDate
503370||2010-03-31 14:29:00
503379|13417.0|2010-03-31 14:31:00
503377||2010-03-31 14:31:00
C503389|13676.0|2010-03-31 14:47:00
503390||2010-03-31 14:49:00
503392||2010-03-31 15:00:00
503391|14676.0|2010-03-31 15:00:00
503393||2010-03-31 15:14:00
503394|13464.0|2010-03-31 15:22:00
503395|13039.0|2010-03-31 15:30:00
C503396|15309.0|2010-03-31 15:35:00
503397|14895.0|2010-03-31 15:38:00
503398|17083.0|2010-03-31 15:42:00
C503399||2010-03-31 15:52:00
C503400|15029.0|2010-03-31 16:04:00
503401|17428.0|2010-03-31 16:31:00
503402|17576.0|2010-03-31 17:13:00
503426||2010-03-31 17:28:00
503427|13576.0|2010-03-31 17:29:00
503428||2010-03-31 17:31:00
503429||2010-03-31 17:53:00
503430|13361.0|2010-04-01 07:49:00
503431|14643.0|2010-04-01 08:33:00
503432|17739.0|2010-04-01 08:34:00
503433|12609.0|2010-04-01 08:43:00
503434|15251.0|2010-04-01 08:45:00
503435|14893.0|2010-04-01 09:03:00
503436|12662.0|2010-04-01 09:50:00
503437|15689.0|2010-04-01 09:53:00
503438|12417.0|2010-04-01 10:05:00
503439|12647.0|2010-04-01 10:16:00
C503440|14481.0|2010-04-01 10:18:00
503441|15606.0|2010-04-01 10:29:00
503442|18009.0|2010-04-01 10:33:00
503443|15754.0|2010-04-01 10:34:00
503444|16377.0|2010-04-01 10:36:00
503445|13327.0|2010-04-01 10:48:00
C503446|14796.0|2010-04-01 10:54:00
503447|14916.0|2010-04-01 10:57:00
503448|16779.0|2010-04-01 11:16:00
503449|14796.0|2010-04-01 11:22:00
503450|13582.0|2010-04-01 11:38:00
503452|16347.0|2010-04-01 11:48:00
503455|15311.0|2010-04-01 11:48:00
503461|17603.0|2010-04-01 11:51:00
503472|18241.0|2010-04-01 11:55:00
503469|15311.0|2010-04-01 11:55:00
503470|13408.0|2010-04-01 11:55:00
503476||2010-04-01 11:56:00
503479|13408.0|2010-04-01 11:57:00
503496|17841.0|2010-04-01 12:07:00
503497|17539.0|2010-04-01 12:07:00
503498|16551.0|2010-04-01 12:10:00
503499|15173.0|2010-04-01 12:26:00
503500||2010-04-01 12:30:00
503501||2010-04-01 12:30:00
503503|12583.0|2010-04-01 12:30:00
503507|16713.0|2010-04-01 12:33:00
503515|13196.0|2010-04-01 12:54:00
503516|16434.0|2010-04-01 12:56:00
503517|14200.0|2010-04-01 13:01:00
C503518|15997.0|2010-04-01 13:04:00
503519||2010-04-01 13:07:00
503520||2010-04-01 13:08:00
503521||2010-04-01 13:09:00
503522||2010-04-01 13:09:00
503523||2010-04-01 13:10:00
503525||2010-04-01 13:11:00
503524||2010-04-01 13:11:00
503526||2010-04-01 13:12:00
503528||2010-04-01 13:13:00
C503527|16019.0|2010-04-01 13:13:00
503530||2010-04-01 13:14:00
503529||2010-04-01 13:14:00
503531|12708.0|2010-04-01 13:17:00
503532|12472.0|2010-04-01 13:20:00
503533|13397.0|2010-04-01 13:24:00
503534|14239.0|2010-04-01 13:28:00
503535|17700.0|2010-04-01 13:33:00
503536|15023.0|2010-04-01 13:54:00
503537|16130.0|2010-04-01 13:58:00
503538|14692.0|2010-04-01 14:04:00
503539|17920.0|2010-04-01 14:14:00
503540|15198.0|2010-04-01 14:15:00
503541|14748.0|2010-04-01 14:18:00
503542|14646.0|2010-04-01 14:19:00
503543|17993.0|2010-04-01 14:23:00
503545|13750.0|2010-04-01 14:49:00
503546|16351.0|2010-04-01 14:51:00
503547|14049.0|2010-04-01 14:52:00
503548|16918.0|2010-04-01 14:59:00
503549||2010-04-01 15:04:00
503550|13929.0|2010-04-01 15:15:00
503552||2010-04-01 15:16:00
503551|13291.0|2010-04-01 15:16:00
503553||2010-04-01 15:18:00
503554||2010-04-01 15:19:00
503555||2010-04-01 15:19:00
503556||2010-04-01 15:19:00
503557||2010-04-01 15:20:00
503558||2010-04-01 15:20:00
503559||20100401 15:21:00
503560||2010-04-01 15:21:00
503561||2010-04-01 15:21:00
503564||2010-04-01 15:22:00
503562||2010-04-01 15:22:00
503563||2010-04-01 15:22:00
503566||2010-04-01 15:23:00
503565||2010-04-01 15:23:00
C503567|16713.0|2010-04-01 15:34:00
503568|13089.0|2010-04-01 15:38:00
503570|15863.0|2010-04-01 15:40:00
503569|13074.0|2010-04-01 15:40:00
C503571|17539.0|2010-04-01 15:45:00
503572|14441.0|2010-04-01 15:46:00
503573|14790.0|2010-04-01 16:13:00
503575|15856.0|2010-04-01 16:35:00
503579|15768.0|2010-04-01 16:40:00
503580|17044.0|2010-04-01 16:46:00
503581||2010-04-01 16:50:00
503582||2010-04-01 16:51:00
503583||2010-04-01 16:52:00
503584|17961.0|2010-04-01 16:55:00
503585|13047.0|2010-04-01 17:13:00
503586|15222.0|2010-04-01 17:15:00
503587|16167.0|2010-04-01 17:23:00
503588|14713.0|2010-04-01 18:03:00
503589|14710.0|
503590|16054.0|2010-04-01 18:37:00
503591|17669.0|2010-04-01 18:48:00
503592|18006.0|2010-04-01 19:06:00
503593|14835.0|2010-04-01 19:34:00
503594|14694.0|2010-04-01 19:46:00
503595|17218.0|2010-04-01 19:54:00
503596||2010-04-06 09:21:00
503597|16754.0|2010-04-06 09:28:00
503598|16754.0|2010-04-06 09:30:00
503599|17949.0|2010-04-06 09:37:00
503600|17949.0|2010-04-06 09:39:00
C503601|13803.0|20100406 09:43:00
503602|17949.0|2010-04-06 09:46:00
503603|16029.0|2010-04-06 09:51:00
503604|14489.0|2010-04-06 09:52:00
503605|16029.0|2010-04-06 09:53:00
503606|17416.0|2010-04-06 09:56:00
503607|15774.0|2010-04-06 09:58:00
503608|17477.0|2010-04-06 10:06:00
503609|17457.0|2010-04-06 10:21:00
C503610|17949.0|2010-04-06 10:36:00
503611|18173.0|2010-04-06 10:43:00
503612|13027.0|2010-04-06 10:47:00
503613|12997.0|2010-04-06 11:06:00
503614|14481.0|2010-04-06 11:17:00
503616|15215.0|2010-04-06 11:21:00
503666|13202.0|2010-04-06 11:41:00
503667|15493.0|2010-04-06 11:42:00
503668|15770.0|2010-04-06 11:47:00
C503669|15423.0|2010-04-06 11:50:00
503670|15367.0|2010-04-06 12:11:00
503671|16186.0|2010-04-06 12:14:00
503672|15367.0|2010-04-06 12:14:00
503673|15771.0|2010-04-06 12:20:00
503680|14035.0|2010-04-06 12:39:00
503683|17281.0|2010-04-06 12:40:00
503685|13881.0|2010-04-06 12:41:00
503686||2010-04-06 12:41:00
503692|13939.0|2010-04-06 12:43:00
503693|16782.0|2010-04-06 12:45:00
503694|13710.0|2010-04-06 12:54:00
503695|14590.0|2010-04-06 12:56:00
503696||2010-04-06 13:25:00
503697|16654.0|2010-04-06 13:29:00
503698|15164.0|2010-04-06 13:30:00
503699||2010-04-06 13:31:00
503701||2010-04-06 13:32:00
503700||2010-04-06 13:32:00
503702|13071.0|2010-04-06 13:37:00
503703|17841.0|2010-04-06 13:42:00
503704|16746.0|2010-04-06 13:52:00
503705|16843.0|2010-04-06 13:53:00
503706|14990.0|2010-04-06 13:54:00
503707||2010-04-06 14:04:00
503708|14221.0|2010-04-06 14:10:00
503709|14825.0|2010-04-06 14:14:00
503710|16266.0|2010-04-06 14:18:00
503711|12748.0|2010-04-06 14:21:00
503712|13089.0|2010-04-06 14:30:00
503713|14265.0|2010-04-06 14:39:00
503714|13432.0|2010-04-06 14:42:00
C503715|15867.0|20100406 14:55:00
503716|14952.0|2010-04-06 15:08:00
503717|14952.0|2010-04-06 15:09:00
503718|15867.0|2010-04-06 15:10:00
503719|15867.0|2010-04-06 15:16:00
503720|15311.0|2010-04-06 15:33:00
503721||2010-04-06 15:37:00
C503722|15311.0|2010-04-06 15:51:00
503723|13093.0|2010-04-06 16:01:00
503724|13050.0|2010-04-06 16:24:00
503725|13207.0|2010-04-06 16:37:00
503727||2010-04-06 16:48:00
503729|13491.0|2010-04-07 09:29:00
503730|17563.0|2010-04-07 10:02:00
503731|15252.0|20100407 10:24:00
503732|13911.0|2010-04-07 10:35:00
C503733|13148.0|2010-04-07 10:36:00
C503745|12770.0|2010-04-07 10:44:00
503766|16732.0|2010-04-07 10:53:00
503773|16400.0|2010-04-07 10:59:00
503772|13632.0|2010-04-07 10:59:00
503774|14606.0|2010-04-07 11:04:00
503775|13727.0|2010-04-07 11:07:00
503776|16941.0|2010-04-07 11:13:00
503777|13727.0|2010-04-07 11:20:00
503778|13769.0|2010-04-07 11:21:00
C503779|14527.0|2010-04-07 11:21:00
503780|14527.0|2010-04-07 11:52:00
C503781|13727.0|2010-04-07 11:55:00
503782|12711.0|2010-04-07 11:59:00
503783|14156.0|2010-04-07 12:07:00
503784|14680.0|2010-04-07 12:09:00
503785|13727.0|2010-04-07 12:14:00
503786|14590.0|2010-04-07 12:23:00
503787|14626.0|2010-04-07 12:30:00
503790|13174.0|2010-04-07 12:45:00
503791|15854.0|2010-04-07 12:58:00
503795|14770.0|2010-04-07 13:07:00
503796|12931.0|2010-04-07 13:14:00
503797|14264.0|2010-04-07 13:21:00
503798|15521.0|2010-04-07 13:34:00
503799||20100407 13:40:00
503800|15827.0|2010-04-07 13:46:00
503801|15521.0|2010-04-07 13:48:00
503802|14514.0|2010-04-07 13:54:00
C503803|13939.0|2010-04-07 13:54:00
503804|15061.0|2010-04-07 14:04:00
503805|15061.0|2010-04-07 14:08:00
503806|15061.0|2010-04-07 14:10:00
503807|15061.0|2010-04-07 14:12:00
503808|15061.0|2010-04-07 14:14:00
503809|15061.0|2010-04-07 14:14:00
503810|12643.0|2010-04-07 14:16:00
503811|15112.0|2010-04-07 14:17:00
503812|17969.0|2010-04-07 14:21:00
503813|13723.0|2010-04-07 14:32:00
503815|13019.0|2010-04-07 14:36:00
503814|16656.0|2010-04-07 14:36:00
503816||2010-04-07 14:45:00
503817||2010-04-07 14:46:00
503819||2010-04-07 14:47:00
503818||2010-04-07 14:47:00
503820||2010-04-07 14:48:00
503821|15201.0|2010-04-07 14:50:00
503822|14916.0|2010-04-07 14:54:00
503823||2010-04-07 14:59:00
503824|13593.0|2010-04-07 15:02:00
503825|15323.0|2010-04-07 15:14:00
503826|12821.0|2010-04-07 15:14:00
503827|13640.0|2010-04-07 15:33:00
503828|12971.0|2010-04-07 15:43:00
503829|14667.0|2010-04-07 15:47:00
503830|16454.0|2010-04-07 15:54:00
503831|12482.0|2010-04-07 16:06:00
503832|15738.0|2010-04-07 16:09:00
503833|12482.0|2010-04-07 16:11:00
503834|12482.0|2010-04-07 16:13:00
503835|12482.0|2010-04-07 16:16:00
503836|12482.0|2010-04-07 16:17:00
503837|17738.0|2010-04-07 16:21:00
503838|17738.0|2010-04-07 16:22:00
503839|17707.0|2010-04-07 16:36:00
503842|16369.0|2010-04-07 16:52:00
503843||2010-04-07 17:21:00
503844|18064.0|2010-04-08 08:00:00
503845|17497.0|2010-04-08 08:01:00
503846|14758.0|2010-04-08 08:27:00
503847|14798.0|2010-04-08 08:31:00
503848|13852.0|2010-04-08 09:06:00
503849|12989.0|2010-04-08 09:25:00
503850|15640.0|2010-04-08 09:43:00
503851|17553.0|2010-04-08 09:44:00
503852|14145.0|
503853|15358.0|2010-04-08 09:56:00
503854|12765.0|2010-04-08 10:08:00
503855|17426.0|2010-04-08 10:17:00
503856|17426.0|2010-04-08 10:19:00
C503857|12989.0|20100408 10:29:00
503859|14855.0|2010-04-08 10:30:00
503858|12989.0|2010-04-08 10:30:00
503860|12422.0|2010-04-08 10:40:00
503861|13107.0|2010-04-08 10:52:00
503862||2010-04-08 10:57:00
503863|15309.0|2010-04-08 11:11:00
503864|16053.0|20100408 11:11:00
503867|13712.0|2010-04-08 11:16:00
503868|14918.0|2010-04-08 11:18:00
503869|17677.0|2010-04-08 11:20:00
503870|12835.0|2010-04-08 11:33:00
503871||2010-04-08 11:36:00
503874||2010-04-08 11:38:00
503873||2010-04-08 11:38:00
503872||2010-04-08 11:38:00
503875|14813.0|2010-04-08 11:49:00
503877|15005.0|2010-04-08 11:50:00
C503876||2010-04-08 11:50:00
503878||2010-04-08 11:51:00
503895|13278.0|2010-04-08 11:59:00
503901|14450.0|2010-04-08 12:09:00
503904|14533.0|2010-04-08 12:13:00
503907|18251.0|2010-04-08 12:23:00
503906||2010-04-08 12:23:00
503905|17961.0|2010-04-08 12:23:00
C503908|13890.0|2010-04-08 12:30:00
503921|15613.0|2010-04-08 12:51:00
503922|17746.0|2010-04-08 12:54:00
503923|14110.0|2010-04-08 13:15:00
503924|15298.0|2010-04-08 13:16:00
503925|15673.0|2010-04-08 13:18:00
503926|12709.0|2010-04-08 13:19:00
503927|18194.0|2010-04-08 13:21:00
503928|12709.0|2010-04-08 13:21:00
503929|14105.0|2010-04-08 13:32:00
503930|17110.0|2010-04-08 13:32:00
503932|14562.0|2010-04-08 13:45:00
503933|18065.0|2010-04-08 13:54:00
503934|13611.0|2010-04-08 14:15:00
503935|17047.0|2010-04-08 14:28:00
503936|14160.0|2010-04-08 14:30:00
503937|17805.0|2010-04-08 14:36:00
503938|15638.0|2010-04-08 14:37:00
503939|14562.0|2010-04-08 14:42:00
503940||2010-04-08 14:47:00
503941|13044.0|2010-04-08 15:04:00
503942|14299.0|2010-04-08 15:19:00
503943|14299.0|2010-04-08 15:20:00
503944|15768.0|2010-04-08 15:29:00
503945|13668.0|2010-04-08 15:30:00
503946|16168.0|2010-04-08 15:35:00
503947|16168.0|2010-04-08 15:36:00
503948|16168.0|2010-04-08 15:36:00
503950|17362.0|2010-04-08 15:40:00
503949|14924.0|2010-04-08 15:40:00
503951|15062.0|2010-04-08 15:41:00
503952||2010-04-08 15:46:00
503953|13163.0|2010-04-08 16:21:00
503954|13999.0|2010-04-08 16:36:00
503955|13694.0|2010-04-08 16:43:00
503956|13443.0|2010-04-08 16:45:00
503959|13694.0|2010-04-08 16:49:00
503960|12843.0|2010-04-08 16:50:00
503961|13694.0|2010-04-08 16:54:00
503962|13694.0|2010-04-08 16:58:00
503963|16365.0|2010-04-08 17:00:00
503964|12998.0|2010-04-08 17:04:00
503965|14548.0|2010-04-08 17:05:00
503966|14548.0|2010-04-08 17:09:00
C503967|13871.0|2010-04-08 17:13:00
503968|15129.0|2010-04-08 17:15:00
503969|15311.0|2010-04-08 17:32:00
C503970|15311.0|2010-04-08 17:32:00
503971|13446.0|2010-04-08 17:39:00
503972|17180.0|2010-04-08 17:44:00
503973|12987.0|2010-04-08 17:45:00
C503974|17180.0|2010-04-08 17:46:00
503975|17529.0|2010-04-08 17:51:00
503976|17602.0|2010-04-08 19:13:00
503977|14702.0|2010-04-08 19:29:00
503978|13291.0|2010-04-08 19:39:00
503979|13735.0|2010-04-08 19:40:00
503980|13762.0|2010-04-09 08:05:00
503981|13197.0|2010-04-09 09:14:00
503982|18271.0|2010-04-09 09:26:00
C503983|17888.0|2010-04-09 09:37:00
503984|17949.0|2010-04-09 09:54:00
503985|12468.0|2010-04-09 10:08:00
503986|16040.0|2010-04-09 10:12:00
503987|14961.0|2010-04-09 10:17:00
503988|18246.0|2010-04-09 10:19:00
503990||2010-04-09 10:24:00
503989|17314.0|2010-04-09 10:24:00
503991|16341.0|2010-04-09 10:30:00
503992||2010-04-09 11:02:00
503993||2010-04-09 11:02:00
503994|16944.0|2010-04-09 11:03:00
503995|13798.0|20100409 11:15:00
C503996|13397.0|2010-04-09 11:31:00
503997|15223.0|20100409 11:34:00
C503998|15367.0|2010-04-09 11:35:00
C503999|16754.0|2010-04-09 11:36:00
504000|16013.0|2010-04-09 11:38:00
504001|16013.0|2010-04-09 11:39:00
504002|16412.0|2010-04-09 11:41:00
504020|13552.0|2010-04-09 12:08:00
504026|12786.0|2010-04-09 12:12:00
504064|17289.0|2010-04-09 12:33:00
504065|16087.0|2010-04-09 12:33:00
504082|17841.0|2010-04-09 12:40:00
504092|13971.0|2010-04-09 13:00:00
504093|13080.0|2010-04-09 13:07:00
504094|12681.0|2010-04-09 13:08:00
504095||2010-04-09 13:12:00
504096||2010-04-09 13:28:00
504097|12613.0|2010-04-09 14:01:00
504098|15331.0|2010-04-09 14:26:00
504099|12931.0|2010-04-09 14:27:00
504100|13802.0|2010-04-09 14:38:00
504101|16103.0|2010-04-09 14:46:00
504102|13802.0|2010-04-09 14:49:00
504103||2010-04-09 14:53:00
504105||2010-04-09 14:54:00
504104||2010-04-09 14:54:00
504106||2010-04-09 14:55:00
504107||2010-04-09 14:56:00
504108||2010-04-09 14:57:00
504110||2010-04-09 14:58:00
504109||2010-04-09 14:58:00
504112||2010-04-09 14:59:00
504113||2010-04-09 14:59:00
504111||2010-04-09 14:59:00
504115||2010-04-09 15:00:00
504114||2010-04-09 15:00:00
504116|14441.0|2010-04-09 15:04:00
504117|15326.0|2010-04-09 15:22:00
504118|15898.0|
504119|17609.0|2010-04-09 16:54:00
504120|15889.0|2010-04-09 17:13:00
504121|16104.0|2010-04-11 10:16:00
504122|12916.0|2010-04-11 10:30:00
504123|17314.0|2010-04-11 10:35:00
C504124|15015.0|20100411 10:41:00
504126|13854.0|
504125|12500.0|2010-04-11 10:44:00
504127|13854.0|2010-04-11 10:45:00
504128|16742.0|2010-04-11 10:47:00
C504129|14401.0|2010-04-11 11:00:00
504130|13520.0|2010-04-11 11:14:00
504131|15015.0|2010-04-11 11:17:00
504132|17133.0|2010-04-11 11:22:00
504133|15489.0|2010-04-11 11:47:00
504134|17734.0|2010-04-11 11:56:00
504135|16276.0|2010-04-11 12:02:00
504136|13799.0|2010-04-11 12:05:00
504137|17920.0|
504138|14275.0|2010-04-11 12:32:00
504139|17769.0|2010-04-11 12:37:00
504141|16466.0|2010-04-11 12:45:00
504140|16814.0|2010-04-11 12:45:00
504142|13259.0|2010-04-11 13:01:00
504143|17113.0|2010-04-11 13:07:00
504144|17372.0|2010-04-11 13:09:00
504145|13786.0|2010-04-11 13:09:00
504146|12481.0|2010-04-11 13:10:00
504147|17675.0|2010-04-11 13:27:00
504149|17608.0|2010-04-11 13:37:00
504148|13180.0|2010-04-11 13:37:00
504150|16700.0|2010-04-11 13:39:00
504151|14011.0|20100411 13:40:00
504152|17838.0|2010-04-11 13:49:00
504153|17068.0|2010-04-11 14:11:00
504154|15443.0|2010-04-11 14:28:00
504155|17858.0|2010-04-11 14:42:00
504156|16372.0|2010-04-11 15:20:00
504157|17221.0|2010-04-11 15:34:00
504158|13001.0|2010-04-11 15:38:00
504159|17221.0|2010-04-11 15:38:00
504160|15555.0|2010-04-11 15:54:00
504161|15067.0|2010-04-11 15:54:00
504163|14430.0|2010-04-11 15:59:00
504162|12935.0|2010-04-11 15:59:00
504164|14404.0|2010-04-11 16:06:00
504165|16754.0|2010-04-12 07:07:00
504166|16029.0|2010-04-12 07:14:00
C504167|12590.0|2010-04-12 07:20:00
C504168|16186.0|2010-04-12 07:28:00
C504169|15719.0|20100412 07:31:00
C504170|13019.0|2010-04-12 07:49:00
C504171|13047.0|2010-04-12 07:50:00
C504172|16782.0|2010-04-12 07:52:00
C504173|16029.0|2010-04-12 08:08:00
C504174|15079.0|2010-04-12 08:09:00
C504175|13852.0|2010-04-12 08:16:00
504176|13443.0|2010-04-12 08:23:00
C504177|14537.0|2010-04-12 08:25:00
C504178|15981.0|2010-04-12 08:30:00
C504179|12359.0|2010-04-12 08:40:00
C504180|16019.0|2010-04-12 08:55:00
C504181|14748.0|2010-04-12 08:58:00
C504182|16554.0|2010-04-12 08:59:00
504183|13418.0|2010-04-12 09:13:00
504184|15524.0|2010-04-12 09:19:00
C504185|13196.0|2010-04-12 09:37:00
C504186|16570.0|2010-04-12 09:39:00
C504187|15122.0|2010-04-12 09:40:00
504188|16454.0|2010-04-12 09:52:00
504189|17147.0|2010-04-12 09:59:00
C504190|14626.0|2010-04-12 10:01:00
C504191|16054.0|2010-04-12 10:06:00
504192|15590.0|2010-04-12 10:09:00
504193|12481.0|2010-04-12 10:10:00
504194||2010-04-12 10:12:00
504195|16126.0|2010-04-12 10:15:00
504196|14791.0|2010-04-12 10:24:00
C504197|14911.0|2010-04-12 10:28:00
C504198|17426.0|2010-04-12 10:30:00
C504199|14911.0|2010-04-12 10:55:00
504200|14114.0|2010-04-12 11:07:00
C504201|15713.0|2010-04-12 11:13:00
C504202|16351.0|2010-04-12 11:15:00
504203|13408.0|2010-04-12 11:19:00
504204|14930.0|2010-04-12 11:22:00
C504205|14492.0|2010-04-12 11:24:00
504206|17469.0|2010-04-12 11:25:00
C504208|15270.0|2010-04-12 11:26:00
C504207|15755.0|2010-04-12 11:26:00
504209||2010-04-12 11:28:00
504210|17469.0|2010-04-12 11:28:00
C504211|16670.0|2010-04-12 11:29:00
504212|17865.0|2010-04-12 11:38:00
504213|15546.0|2010-04-12 11:45:00
504214|15546.0|2010-04-12 11:51:00
C504215|15546.0|2010-04-12 11:55:00
504216|15504.0|2010-04-12 12:48:00
504217|14844.0|2010-04-12 12:50:00
504232|15044.0|2010-04-12 13:01:00
504234|18102.0|2010-04-12 13:11:00
504244|13225.0|2010-04-12 13:22:00
504257|12982.0|2010-04-12 13:50:00
C504258|14101.0|2010-04-12 14:01:00
504266|16353.0|2010-04-12 14:20:00
C504275|12997.0|2010-04-12 14:23:00
504309||2010-04-12 14:38:00
504313||2010-04-12 14:39:00
504311||20100412 14:39:00
504318|15466.0|2010-04-12 14:48:00
C504319|12418.0|2010-04-12 14:49:00
504320|14905.0|2010-04-12 14:53:00
504321|15311.0|2010-04-12 14:53:00
C504322|13564.0|2010-04-12 14:56:00
504323|15917.0|2010-04-12 15:01:00
504326|13564.0|2010-04-12 15:32:00
504327|16595.0|2010-04-12 15:40:00
504328|16987.0|2010-04-12 15:59:00
504329|17268.0|2010-04-12 16:01:00
C504330|12417.0|2010-04-12 16:04:00
504331|15523.0|2010-04-12 16:11:00
504332|12671.0|2010-04-12 16:30:00
504333|13473.0|20100412 16:33:00
C504334|13473.0|2010-04-12 16:36:00
504336|16705.0|2010-04-12 16:38:00
504335|13473.0|2010-04-12 16:38:00
504337|16705.0|2010-04-12 16:41:00
504338|16705.0|2010-04-12 16:42:00
504339|16705.0|2010-04-12 16:44:00
504340|13564.0|2010-04-12 16:50:00
504341|17048.0|2010-04-12 17:23:00
C504342|17048.0|2010-04-12 17:32:00
C504343|13050.0|2010-04-13 09:16:00
504344|14853.0|2010-04-13 09:26:00
C504345|14893.0|2010-04-13 09:29:00
C504346|14112.0|2010-04-13 09:30:00
C504347|17044.0|2010-04-13 09:32:00
C504348|14961.0|
C504349|12542.0|2010-04-13 09:44:00
C504350|14156.0|2010-04-13 09:52:00
504351|13777.0|2010-04-13 09:55:00
504352|17268.0|2010-04-13 09:56:00
C504353|17593.0|2010-04-13 09:58:00
C504354|13443.0|2010-04-13 10:01:00
504355|13443.0|2010-04-13 10:01:00
504356|12835.0|2010-04-13 10:02:00
C504357|15638.0|2010-04-13 10:09:00
C504358|14914.0|
C504359|13767.0|2010-04-13 10:31:00
C504360|14370.0|2010-04-13 10:32:00
C504361|14771.0|2010-04-13 10:34:00
C504362|16634.0|2010-04-13 10:45:00
C504363|17448.0|2010-04-13 10:48:00
504364||2010-04-13 10:48:00
C504365|13093.0|2010-04-13 10:49:00
C504366|15125.0|2010-04-13 10:50:00
504367||2010-04-13 10:54:00
504372|12943.0|2010-04-13 11:03:00
504373|13468.0|2010-04-13 11:04:00
C504374|17677.0|2010-04-13 11:07:00
504375|15268.0|2010-04-13 11:27:00
504376|17460.0|2010-04-13 11:31:00
504386|14057.0|2010-04-13 11:38:00
C504392|17841.0|2010-04-13 11:41:00
504394|14040.0|2010-04-13 11:43:00
504396||2010-04-13 11:45:00
504404|14040.0|2010-04-13 11:48:00
504406|17841.0|2010-04-13 11:55:00
504407|14527.0|2010-04-13 11:58:00
504408|15039.0|2010-04-13 12:00:00
504409|13089.0|2010-04-13 12:21:00
504410|13089.0|2010-04-13 12:23:00
504412|16940.0|2010-04-13 12:24:00
504411|13089.0|2010-04-13 12:24:00
504413|13089.0|2010-04-13 12:27:00
504414|12805.0|2010-04-13 12:30:00
C504415|12971.0|2010-04-13 12:33:00
504416|13590.0|2010-04-13 12:35:00
C504417|15303.0|2010-04-13 12:58:00
504418|15965.0|2010-04-13 13:02:00
C504419|16455.0|2010-04-13 13:08:00
C504420|15311.0|2010-04-13 13:10:00
504421|15639.0|2010-04-13 13:11:00
C504422|14640.0|2010-04-13 13:12:00
C504423|14606.0|2010-04-13 13:13:00
C504424|14748.0|2010-04-13 13:14:00
C504425|16732.0|2010-04-13 13:16:00
504427|14030.0|2010-04-13 13:21:00
504426|16779.0|2010-04-13 13:21:00
504430|14172.0|2010-04-13 13:26:00
504432|18144.0|20100413 13:26:00
504433|15013.0|2010-04-13 13:29:00
504434|15311.0|2010-04-13 13:30:00
504435|14606.0|2010-04-13 13:31:00
504436|14156.0|2010-04-13 13:33:00
504437|12957.0|2010-04-13 13:39:00
504438|14156.0|2010-04-13 13:40:00
504439|17757.0|2010-04-13 13:50:00
504440|13052.0|2010-04-13 14:02:00
504441|13039.0|2010-04-13 14:16:00
504442||2010-04-13 14:27:00
C504443|15889.0|2010-04-13 14:29:00
504444|14898.0|2010-04-13 14:36:00
504445||2010-04-13 14:38:00
504446||2010-04-13 14:39:00
504447|15889.0|2010-04-13 14:40:00
504448||2010-04-13 14:46:00
504449|12459.0|2010-04-13 14:53:00
504450|14723.0|2010-04-13 14:55:00
504451|16709.0|2010-04-13 15:01:00
504452|15260.0|2010-04-13 15:17:00
504454|16809.0|2010-04-13 15:34:00
504453||2010-04-13 15:34:00
504455||2010-04-13 15:34:00
504456||2010-04-13 15:35:00
504457||2010-04-13 15:35:00
504458|15982.0|2010-04-13 15:47:00
504459|14998.0|2010-04-13 16:07:00
C504460|16735.0|2010-04-13 16:14:00
C504461|13408.0|2010-04-13 16:22:00
504462|17505.0|2010-04-13 16:33:00
504466|16259.0|2010-04-13 16:57:00
504467|16259.0|2010-04-13 17:15:00
C504468|15329.0|2010-04-13 17:40:00
504469|15890.0|2010-04-14 08:43:00
504470|15513.0|2010-04-14 08:45:00
504471|15513.0|2010-04-14 08:46:00
504472|15497.0|2010-04-14 08:48:00
504473|17594.0|2010-04-14 08:53:00
504474|15615.0|2010-04-14 09:30:00
504475|13266.0|2010-04-14 09:43:00
504476||2010-04-14 09:51:00
504477|12437.0|2010-04-14 10:08:00
504478|12682.0|2010-04-14 10:13:00
504479|13199.0|2010-04-14 10:31:00
504480|13199.0|2010-04-14 10:32:00
504481|14624.0|2010-04-14 10:44:00
C504485|13266.0|2010-04-14 10:54:00
504486|18087.0|2010-04-14 10:56:00
504487|15046.0|2010-04-14 11:01:00
C504488|13097.0|2010-04-14 11:08:00
504498|17511.0|2010-04-14 11:16:00
504508|15265.0|2010-04-14 11:20:00
504519|15563.0|2010-04-14 11:36:00
504531||2010-04-14 11:40:00
504530||2010-04-14 11:40:00
504532|12471.0|2010-04-14 11:50:00
504533|12471.0|2010-04-14 11:51:00
504535|15061.0|2010-04-14 11:54:00
C504534|15061.0|2010-04-14 11:54:00
504536|13097.0|2010-04-14 11:59:00
504542|13694.0|2010-04-14 12:17:00
C504543|17675.0|2010-04-14 12:21:00
C504544|17457.0|2010-04-14 12:23:00
C504545|16656.0|2010-04-14 12:24:00
504546|17961.0|2010-04-14 12:26:00
504547|17682.0|2010-04-14 12:28:00
504548|14210.0|2010-04-14 12:40:00
C504549|17716.0|2010-04-14 12:53:00
504550|17039.0|2010-04-14 12:56:00
504551|13629.0|2010-04-14 13:24:00
504552|16105.0|2010-04-14 13:27:00
504553|16292.0|2010-04-14 13:29:00
504554|16442.0|2010-04-14 13:35:00
504555|13561.0|2010-04-14 13:39:00
504556|13878.0|2010-04-14 13:50:00
C504557|13407.0|2010-04-14 13:54:00
